AgeRange,Age_0_4,Age_0_9,Age_10_19,Age_15_24,Age_20_29,Age_25_34,Age_30_39,Age_35_44,Age_40_49,Age_45_54,Age_50_59,Age_55_64,Age_5_14,Age_60_69,Age_65_74,Age_70_79,Age_75_84,Age_80plus,Age_85plus,Age_Unkn,Age_Unknown,AverageAge,COUNTYN,C_AgeAvrg,C_AgeMedian,C_AgeRange,C_Age_0_4,C_Age_0_9,C_Age_10_19,C_Age_15_24,C_Age_20_29,C_Age_25_34,C_Age_30_39,C_Age_35_44,C_Age_40_49,C_Age_45_54,C_Age_50_59,C_Age_55_64,C_Age_5_14,C_Age_60_69,C_Age_65_74,C_Age_70_79,C_Age_75_84,C_Age_80plus,C_Age_85plus,C_Age_Unkn,C_AllResTypes,C_CaseDate,C_EDYes_NonRes,C_EDYes_Res,C_ED_NO,C_ED_NoData,C_ED_Yes,C_FLRes,C_FLResDeaths,C_FLResOut,C_Female,C_HispanicNO,C_HispanicUnk,C_HispanicYES,C_HospYes_NonRes,C_HospYes_Res,C_Hosp_No,C_Hosp_Nodata,C_Hosp_Yes,C_Male,C_Men,C_NonResDeaths,C_NotFLRes,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_RaceWhite,C_SexUnkn,C_Women,CasesAll,ContactNo,ContactUnknown,ContactYes,Counts,County,DEPCODE,Deaths,ED_No,ED_Unknown,ED_Yes,EverMon,FL.resident,FLResDeaths,GenderFemale,GenderMale,GenderUnknown,HospitalizedNo,HospitalizedUnknown,HospitalizedYes,LabResultsYes,MonNow,Non.FL.resident,Not.diagnosed.isolated.in.FL,OBJECTID,PUIAgeAvrg,PUIAgeMedian,PUIAgeRange,PUIContNo,PUIContUnkn,PUIContYes,PUIED_NO,PUIED_NoData,PUIED_Yes,PUIFLRes,PUIFLResOut,PUIFemale,PUIHosp_No,PUIHosp_Nodata,PUIHosp_Yes,PUILab_Yes,PUIMale,PUINotFLRes,PUISexUnkn,PUITravelNo,PUITravelUnkn,PUITravelYes,PUIsTotal,State,TInconc,TNegative,TPending,TPositive,T_LabDOH_NonRes,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabPrivate_Res,T_NegNotFLRes,T_NegRes,T_PercentPositive,T_Total_Res,T_negative,T_positive,T_total,TravelNo,TravelUnknown,TravelYes,file,sheet,date_merge,country_code,admin_level,admin1,admin2,fips,samples,m50,m50_index
,9.0,,,39.0,,38.0,,54.0,,61.0,,61.0,12.0,,95.0,,44.0,,23.0,0.0,,,83.0,48.0,,28 to 68,0.0,,,0.0,,2.0,,1.0,,2.0,,2.0,0.0,,1.0,,0.0,,0.0,0.0,8.0,,,,7.0,0.0,1.0,,,,,,,,,,8.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Marion,42.0,,,,,,,0.0,,,,,,,,,,,24.0,53,,0 to 97,61.0,181.0,20.0,,,,435.0,0.0,254.0,,,,281.0,168.0,1.0,14.0,21.0,388.0,27.0,436.0,FL,0.0,273,155,8,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Marion County,12083,6520,4.535,51
,0.0,,,13.0,,8.0,,15.0,,18.0,,15.0,3.0,,22.0,,18.0,,14.0,0.0,,,85.0,56.0,,32 to 80,0.0,,,0.0,,1.0,,2.0,,6.0,,2.0,0.0,,1.0,,4.0,,0.0,0.0,16.0,,,,10.0,3.0,3.0,,,,,,,,,,14.0,2.0,0.0,,,0.0,,,,,,,,,,,,,Martin,43.0,,,,,,,0.0,,,,,,,,,,,19.0,57,,11 to 99,14.0,10.0,3.0,,,,126.0,0.0,75.0,,,,125.0,47.0,0.0,4.0,12.0,107.0,7.0,126.0,FL,0.0,109,1,16,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Martin County,12085,3225,3.7969999999999997,48
,1.0,,,10.0,,19.0,,18.0,,27.0,,34.0,1.0,,25.0,,8.0,,8.0,0.0,,,87.0,53.0,,19 to 80,0.0,,,3.0,,0.0,,0.0,,6.0,,2.0,0.0,,2.0,,3.0,,0.0,0.0,14.0,,,,3.0,9.0,4.0,,,,,,,,,,10.0,2.0,4.0,,,0.0,,,,,,,,,,,,,Monroe,44.0,,,,,,,0.0,,,,,,,,,,,49.0,53,,4 to 92,23.0,46.0,11.0,,,,139.0,0.0,87.0,,,,119.0,63.0,12.0,1.0,29.0,88.0,34.0,151.0,FL,0.0,103,32,16,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Monroe County,12087,1265,0.47700000000000004,12
,1.0,,,1.0,,6.0,,5.0,,7.0,,18.0,1.0,,16.0,,7.0,,4.0,0.0,,,89.0,63.0,,50 to 73,0.0,,,0.0,,0.0,,0.0,,1.0,,2.0,0.0,,3.0,,0.0,,0.0,0.0,6.0,,,,2.0,2.0,2.0,,,,,,,,,,5.0,0.0,1.0,,,0.0,,,,,,,,,,,,,Nassau,45.0,,,,,,,0.0,,,,,,,,,,,54.0,58,,4 to 92,14.0,2.0,5.0,,,,65.0,0.0,41.0,,,,66.0,25.0,1.0,0.0,6.0,49.0,11.0,66.0,FL,0.0,60,0,6,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Nassau County,12089,2913,6.822,50
,4.0,,,12.0,,28.0,,28.0,,34.0,,25.0,11.0,,12.0,,8.0,,0.0,0.0,,,91.0,54.0,,24 to 83,0.0,,,2.0,,3.0,,3.0,,4.0,,2.0,0.0,,4.0,,5.0,,0.0,0.0,21.0,,,,16.0,1.0,6.0,,,,,,,,,,18.0,1.0,4.0,,,0.0,,,,,,,,,,,,,Okaloosa,46.0,,,,,,,0.0,,,,,,,,,,,4.0,43,,3 to 83,30.0,6.0,38.0,,,,158.0,1.0,98.0,,,,148.0,63.0,3.0,1.0,52.0,82.0,28.0,162.0,FL,0.0,125,14,23,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Okaloosa County,12091,4067,3.148,46
,0.0,,,4.0,,3.0,,3.0,,4.0,,6.0,2.0,,5.0,,7.0,,0.0,0.0,,,93.0,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Okeechobee,47.0,,,,,,,0.0,,,,,,,,,,,64.0,52,,11 to 84,24.0,2.0,1.0,,,,33.0,0.0,18.0,,,,30.0,16.0,1.0,0.0,21.0,6.0,7.0,34.0,FL,0.0,30,4,0,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Okeechobee County,12093,708,4.397,67
,45.0,,,164.0,,276.0,,317.0,,288.0,,273.0,43.0,,220.0,,107.0,,61.0,0.0,,,95.0,48.0,,9 to 90,0.0,,,14.0,,21.0,,29.0,,37.0,,29.0,1.0,,11.0,,11.0,,3.0,0.0,144.0,,,,33.0,77.0,46.0,,,,,,,,,,62.0,59.0,35.0,,,0.0,,,,,,,,,,,,,Orange,48.0,,,,,,,4.0,,,,,,,,,,,31.0,47,,0 to 99,69.0,50.0,51.0,,,,1728.0,1.0,997.0,,,,1774.0,789.0,65.0,8.0,91.0,1643.0,60.0,1794.0,FL,0.0,1618,20,156,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Orange County,12095,28361,0.213,2
,5.0,,,34.0,,84.0,,90.0,,76.0,,68.0,11.0,,54.0,,30.0,,5.0,2.0,,,97.0,47.0,,18 to 80,0.0,,,6.0,,9.0,,8.0,,12.0,,9.0,0.0,,6.0,,3.0,,0.0,0.0,50.0,,,,21.0,11.0,21.0,,,,,,,,,,27.0,10.0,16.0,,,0.0,,,,,,,,,,,,,Osceola,49.0,,,,,,,0.0,,,,,,,,,,,44.0,46,,0 to 97,117.0,31.0,59.0,,,,452.0,0.0,265.0,,,,393.0,190.0,7.0,4.0,106.0,275.0,78.0,459.0,FL,0.0,340,66,53,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Osceola County,12097,8979,0.09699999999999999,1
,25.0,,,125.0,,229.0,,239.0,,236.0,,222.0,34.0,,231.0,,135.0,,49.0,10.0,,,99.0,57.0,,6 to 92,0.0,,,19.0,,15.0,,20.0,,19.0,,30.0,1.0,,50.0,,33.0,,7.0,0.0,185.0,,,,30.0,109.0,55.0,,,,,,,,,,63.0,100.0,31.0,,,0.0,,,,,,,,,,,,,Palm Beach,50.0,,,,,,,3.0,,,,,,,,,,,6.0,49,,0 to 104,67.0,51.0,68.0,,,,1517.0,2.0,850.0,,,,1504.0,657.0,16.0,28.0,84.0,1392.0,59.0,1535.0,FL,0.0,1310,31,194,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Palm Beach County,12099,25873,2.0869999999999997,25
,17.0,,,30.0,,63.0,,75.0,,86.0,,105.0,20.0,,91.0,,44.0,,12.0,1.0,,,101.0,51.0,,21 to 73,0.0,,,2.0,,3.0,,2.0,,6.0,,3.0,0.0,,7.0,,0.0,,0.0,0.0,22.0,,,,12.0,6.0,5.0,,,,,,,,,,17.0,1.0,5.0,,,0.0,,,,,,,,,,,,,Pasco,51.0,,,,,,,1.0,,,,,,,,,,,8.0,50,,0 to 95,61.0,41.0,21.0,,,,535.0,0.0,323.0,,,,528.0,221.0,9.0,0.0,60.0,454.0,30.0,544.0,FL,1.0,504,16,23,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Pasco County,12101,11888,2.8280000000000003,30
,25.0,,,93.0,,189.0,,171.0,,232.0,,249.0,24.0,,256.0,,108.0,,56.0,2.0,,,103.0,54.0,,21 to 83,0.0,,,6.0,,10.0,,4.0,,13.0,,20.0,0.0,,18.0,,6.0,,0.0,0.0,70.0,,,,36.0,8.0,33.0,,,,,,,,,,49.0,3.0,25.0,,,0.0,,,,,,,,,,,,,Pinellas,52.0,,,,,,,1.0,,,,,,,,,,,34.0,51,,0 to 104,215.0,21.0,53.0,,,,1383.0,0.0,822.0,,,,1357.0,572.0,22.0,11.0,174.0,1100.0,131.0,1405.0,FL,1.0,1279,48,77,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Pinellas County,12103,18635,1.475,22
,11.0,,,48.0,,66.0,,69.0,,97.0,,102.0,12.0,,89.0,,52.0,,17.0,0.0,,,105.0,51.0,,8 to 88,0.0,,,2.0,,3.0,,4.0,,5.0,,4.0,1.0,,3.0,,3.0,,1.0,0.0,26.0,,,,9.0,4.0,13.0,,,,,,,,,,11.0,4.0,11.0,,,0.0,,,,,,,,,,,,,Polk,53.0,,,,,,,0.0,,,,,,,,,,,43.0,51,,0 to 97,81.0,19.0,24.0,,,,559.0,0.0,323.0,,,,503.0,229.0,4.0,11.0,85.0,436.0,42.0,563.0,FL,0.0,477,60,26,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Polk County,12105,14910,3.6460000000000004,39
,7.0,,,15.0,,25.0,,27.0,,30.0,,34.0,3.0,,24.0,,23.0,,7.0,0.0,,,107.0,51.0,,22 to 82,0.0,,,2.0,,0.0,,2.0,,3.0,,0.0,0.0,,4.0,,1.0,,0.0,0.0,12.0,,,,1.0,10.0,1.0,,,,,,,,,,10.0,2.0,0.0,,,0.0,,,,,,,,,,,,,Putnam,54.0,,,,,,,0.0,,,,,,,,,,,2.0,50,,0 to 96,22.0,19.0,64.0,,,,194.0,0.0,122.0,,,,183.0,72.0,1.0,1.0,76.0,108.0,11.0,195.0,FL,1.0,170,12,12,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Putnam County,12107,1593,6.231,54
,9.0,,,11.0,,25.0,,33.0,,26.0,,19.0,6.0,,28.0,,9.0,,3.0,0.0,,,113.0,48.0,,0 to 81,2.0,,,2.0,,0.0,,0.0,,1.0,,1.0,0.0,,3.0,,2.0,,0.0,0.0,11.0,,,,3.0,1.0,7.0,,,,,,,,,,5.0,0.0,6.0,,,0.0,,,,,,,,,,,,,Santa Rosa,57.0,,,,,,,1.0,,,,,,,,,,,50.0,45,,0 to 90,19.0,3.0,7.0,,,,169.0,0.0,104.0,,,,167.0,65.0,0.0,0.0,18.0,142.0,9.0,169.0,FL,0.0,156,2,11,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Santa Rosa County,12113,3801,5.7860000000000005,47
,5.0,,,27.0,,40.0,,42.0,,69.0,,86.0,6.0,,124.0,,135.0,,79.0,0.0,,,115.0,69.0,,21 to 87,0.0,,,2.0,,0.0,,1.0,,4.0,,5.0,0.0,,10.0,,13.0,,5.0,0.0,32.0,,,,15.0,11.0,14.0,,,,,,,,,,18.0,8.0,14.0,,,0.0,,,,,,,,,,,,,Sarasota,58.0,,,,,,,2.0,,,,,,,,,,,57.0,63,,0 to 99,240.0,41.0,39.0,,,,586.0,0.0,314.0,,,,556.0,289.0,27.0,10.0,275.0,311.0,27.0,613.0,FL,0.0,516,57,40,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Sarasota County,12115,9520,3.034,41
,14.0,,,63.0,,105.0,,107.0,,113.0,,103.0,17.0,,82.0,,33.0,,28.0,0.0,,,117.0,47.0,,19 to 76,0.0,,,4.0,,11.0,,6.0,,9.0,,12.0,0.0,,6.0,,1.0,,0.0,0.0,48.0,,,,14.0,13.0,22.0,,,,,,,,,,27.0,9.0,13.0,,,0.0,,,,,,,,,,,,,Seminole,59.0,,,,,,,0.0,,,,,,,,,,,30.0,47,,0 to 104,56.0,24.0,28.0,,,,661.0,0.0,416.0,,,,633.0,244.0,4.0,5.0,48.0,579.0,38.0,665.0,FL,0.0,584,32,49,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Seminole County,12117,11504,1.8519999999999999,22
,2.0,,,9.0,,8.0,,14.0,,29.0,,59.0,4.0,,206.0,,105.0,,6.0,0.0,,,119.0,69.0,,18 to 92,0.0,,,1.0,,0.0,,1.0,,1.0,,0.0,0.0,,17.0,,8.0,,1.0,0.0,29.0,,,,11.0,7.0,11.0,,,,,,,,,,14.0,6.0,9.0,,,0.0,,,,,,,,,,,,,Sumter,60.0,,,,,,,0.0,,,,,,,,,,,29.0,66,,1 to 96,56.0,13.0,19.0,,,,442.0,0.0,267.0,,,,429.0,175.0,0.0,0.0,22.0,392.0,28.0,442.0,FL,3.0,397,13,29,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Sumter County,12119,2381,1.969,35
,0.0,,,3.0,,5.0,,5.0,,6.0,,7.0,2.0,,13.0,,4.0,,2.0,0.0,,,121.0,51.0,,51 to 51,0.0,,,0.0,,0.0,,0.0,,1.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,,,,0.0,0.0,1.0,,,,,,,,,,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Suwannee,61.0,,,,,,,0.0,,,,,,,,,,,35.0,54,,7 to 86,27.0,6.0,0.0,,,,47.0,0.0,34.0,,,,37.0,11.0,0.0,2.0,30.0,14.0,3.0,47.0,FL,0.0,36,10,1,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Suwannee County,12121,828,8.488999999999999,61
,0.0,,,2.0,,4.0,,5.0,,5.0,,6.0,0.0,,3.0,,3.0,,0.0,0.0,,,123.0,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Taylor,62.0,,,,,,,0.0,,,,,,,,,,,3.0,50,,19 to 81,5.0,0.0,0.0,,,,28.0,0.0,12.0,,,,28.0,16.0,0.0,0.0,5.0,23.0,0.0,28.0,FL,0.0,28,0,0,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Taylor County,12123,403,5.301,100
,1.0,,,2.0,,5.0,,7.0,,7.0,,3.0,1.0,,3.0,,2.0,,0.0,0.0,,,125.0,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Union,63.0,,,,,,,0.0,,,,,,,,,,,39.0,45,,3 to 84,6.0,4.0,0.0,,,,31.0,0.0,16.0,,,,30.0,15.0,0.0,0.0,4.0,24.0,3.0,31.0,FL,0.0,30,1,0,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Union County,12125,241,13.435,55
,7.0,,,29.0,,61.0,,70.0,,53.0,,70.0,11.0,,76.0,,37.0,,8.0,1.0,,,127.0,54.0,,17 to 89,0.0,,,3.0,,3.0,,6.0,,8.0,,3.0,0.0,,12.0,,3.0,,1.0,0.0,38.0,,,,22.0,5.0,12.0,,,,,,,,,,24.0,4.0,11.0,,,0.0,,,,,,,,,,,,,Volusia,64.0,,,,,,,0.0,,,,,,,,,,,25.0,50,,0 to 90,29.0,26.0,37.0,,,,419.0,0.0,265.0,,,,418.0,155.0,4.0,3.0,42.0,335.0,46.0,423.0,FL,0.0,379,5,39,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Volusia County,12127,11764,3.6010000000000004,48
,0.0,,,1.0,,3.0,,3.0,,7.0,,7.0,2.0,,1.0,,1.0,,2.0,0.0,,,129.0,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Wakulla,65.0,,,,,,,0.0,,,,,,,,,,,41.0,50,,7 to 93,4.0,0.0,0.0,,,,27.0,0.0,19.0,,,,27.0,8.0,0.0,0.0,4.0,23.0,0.0,27.0,FL,0.0,27,0,0,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Wakulla County,12129,648,9.53,43
,4.0,,,9.0,,7.0,,12.0,,22.0,,15.0,2.0,,9.0,,5.0,,2.0,0.0,,,131.0,51.0,,20 to 79,0.0,,,3.0,,0.0,,1.0,,3.0,,2.0,0.0,,1.0,,3.0,,0.0,0.0,6.0,,,,7.0,1.0,5.0,,,,,,,,,,8.0,1.0,4.0,,,0.0,,,,,,,,,,,,,Walton,66.0,,,,,,,0.0,,,,,,,,,,,51.0,47,,1 to 97,13.0,30.0,12.0,,,,78.0,0.0,53.0,,,,82.0,34.0,9.0,0.0,29.0,32.0,26.0,87.0,FL,0.0,69,5,13,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Walton County,12131,1756,5.166,39
,0.0,,,2.0,,3.0,,4.0,,4.0,,3.0,1.0,,7.0,,3.0,,0.0,0.0,,,133.0,53.0,,53 to 53,0.0,,,0.0,,0.0,,0.0,,1.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,,,,0.0,1.0,0.0,,,,,,,,,,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,Washington,67.0,,,,,,,0.0,,,,,,,,,,,53.0,53,,5 to 84,6.0,1.0,1.0,,,,27.0,0.0,10.0,,,,18.0,7.0,0.0,10.0,6.0,19.0,2.0,27.0,FL,0.0,17,9,1,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Washington County,12133,325,10.732999999999999,61
,42.0,,,176.0,,181.0,,115.0,,88.0,,97.0,11.0,,106.0,,44.0,,23.0,11.0,,,1.0,41.0,,2 to 75,1.0,,,14.0,,9.0,,4.0,,6.0,,7.0,0.0,,7.0,,1.0,,0.0,0.0,46.0,,,,10.0,32.0,7.0,,,,,,,,,,14.0,30.0,5.0,,,0.0,,,,,,,,,,,,,Alachua,1.0,,,,,,,0.0,,,,,,,,,,,66.0,42,,0 to 118,29.0,25.0,8.0,,,,885.0,0.0,540.0,,,,862.0,345.0,9.0,9.0,185.0,684.0,25.0,894.0,FL,0.0,813,32,49,,,,,,,,,,,,,,,HistoricalData_March2020,03_26_20,2020-03-26,US,2,Florida,Alachua County,12001,5084,2.028,26
,0.0,,,2.0,,6.0,,3.0,,11.0,,3.0,1.0,,5.0,,8.0,,4.0,0.0,,,3.0,70.0,,55 to 87,0.0,,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,1.0,,1.0,,1.0,0.0,5.0,,,,3.0,1.0,1.0,,,,,,,,,,3.0,0.0,2.0,,,0.0,,,,,,,,,,,,,Baker,2.0,,,,,,,0.0,,,,,,,,,,,17.0,56,,9 to 97,8.0,7.0,10.0,,,,42.0,0.0,26.0,,,,34.0,11.0,1.0,6.0,31.0,9.0,3.0,43.0,FL,0.0,29,9,5,,,,,,,,,,,,,,,HistoricalData_March2020,03_26_20,2020-03-26,US,2,Florida,Baker County,12003,613,7.66,54
,2.0,,,3.0,,13.0,,7.0,,11.0,,15.0,3.0,,7.0,,7.0,,1.0,0.0,,,5.0,59.0,,47 to 74,0.0,,,0.0,,0.0,,0.0,,1.0,,1.0,0.0,,1.0,,0.0,,0.0,0.0,2.0,,,,2.0,0.0,1.0,,,,,,,,,,2.0,0.0,1.0,,,0.0,,,,,,,,,,,,,Bay,3.0,,,,,,,0.0,,,,,,,,,,,15.0,48,,0 to 90,12.0,14.0,9.0,,,,67.0,0.0,38.0,,,,65.0,30.0,2.0,1.0,13.0,35.0,21.0,69.0,FL,0.0,62,4,3,,,,,,,,,,,,,,,HistoricalData_March2020,03_26_20,2020-03-26,US,2,Florida,Bay County,12005,4494,3.984,50
,0.0,,,3.0,,3.0,,2.0,,5.0,,6.0,0.0,,7.0,,7.0,,3.0,0.0,,,7.0,69.0,,69 to 69,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,1.0,,0.0,,0.0,0.0,1.0,,,,0.0,1.0,0.0,,,,,,,,,,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,Bradford,4.0,,,,,,,0.0,,,,,,,,,,,40.0,60,,19 to 89,7.0,4.0,3.0,,,,36.0,0.0,24.0,,,,33.0,11.0,0.0,1.0,15.0,21.0,0.0,36.0,FL,0.0,32,3,1,,,,,,,,,,,,,,,HistoricalData_March2020,03_26_20,2020-03-26,US,2,Florida,Bradford County,12007,385,6.296,55
,4.0,,,15.0,,37.0,,32.0,,41.0,,66.0,8.0,,44.0,,33.0,,15.0,0.0,,,9.0,48.0,,1 to 76,1.0,,,0.0,,3.0,,1.0,,3.0,,3.0,0.0,,1.0,,1.0,,0.0,0.0,12.0,,,,8.0,0.0,5.0,,,,,,,,,,11.0,0.0,2.0,,,0.0,,,,,,,,,,,,,Brevard,5.0,,,,,,,0.0,,,,,,,,,,,42.0,54,,1 to 110,38.0,9.0,10.0,,,,294.0,0.0,165.0,,,,279.0,124.0,1.0,6.0,48.0,237.0,10.0,295.0,FL,0.0,266,16,13,,,,,,,,,,,,,,,HistoricalData_March2020,03_26_20,2020-03-26,US,2,Florida,Brevard County,12009,12259,3.139,40
,64.0,,,373.0,,837.0,,907.0,,963.0,,842.0,75.0,,613.0,,286.0,,137.0,5.0,,,11.0,50.0,,0 to 97,2.0,,,59.0,,65.0,,77.0,,85.0,,93.0,1.0,,68.0,,34.0,,20.0,0.0,485.0,,,,119.0,200.0,185.0,,,,,,,,,,248.0,189.0,67.0,,,0.0,,,,,,,,,,,,,Broward,6.0,,,,,,,3.0,,,,,,,,,,,62.0,48,,0 to 104,272.0,388.0,437.0,,,,5031.0,0.0,2565.0,,,,4892.0,2239.0,71.0,298.0,589.0,4197.0,316.0,5102.0,FL,1.0,4387,210,504,,,,,,,,,,,,,,,HistoricalData_March2020,03_26_20,2020-03-26,US,2,Florida,Broward County,12011,36056,1.044,13
,0.0,,,1.0,,0.0,,1.0,,0.0,,0.0,0.0,,2.0,,2.0,,0.0,0.0,,,13.0,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Calhoun,7.0,,,,,,,0.0,,,,,,,,,,,5.0,59,,19 to 84,1.0,1.0,0.0,,,,6.0,0.0,3.0,,,,6.0,3.0,0.0,0.0,0.0,4.0,2.0,6.0,FL,0.0,6,0,0,,,,,,,,,,,,,,,HistoricalData_March2020,03_26_20,2020-03-26,US,2,Florida,Calhoun County,12013,185,5.678999999999999,40
,1.0,,,9.0,,8.0,,10.0,,18.0,,21.0,1.0,,32.0,,15.0,,7.0,1.0,,,15.0,56.0,,54 to 59,0.0,,,0.0,,0.0,,0.0,,1.0,,2.0,0.0,,0.0,,0.0,,0.0,0.0,3.0,,,,1.0,2.0,0.0,,,,,,,,,,2.0,0.0,1.0,,,0.0,,,,,,,,,,,,,Charlotte,8.0,,,,,,,0.0,,,,,,,,,,,56.0,57,,3 to 96,6.0,1.0,3.0,,,,121.0,0.0,70.0,,,,118.0,51.0,2.0,2.0,10.0,112.0,1.0,123.0,FL,0.0,115,5,3,,,,,,,,,,,,,,,HistoricalData_March2020,03_26_20,2020-03-26,US,2,Florida,Charlotte County,12015,3831,2.318,31
,2.0,,,9.0,,10.0,,12.0,,18.0,,33.0,1.0,,19.0,,19.0,,10.0,0.0,,,17.0,54.0,,17 to 80,0.0,,,1.0,,1.0,,2.0,,0.0,,5.0,0.0,,0.0,,2.0,,0.0,0.0,11.0,,,,2.0,7.0,2.0,,,,,,,,,,6.0,3.0,2.0,,,0.0,,,,,,,,,,,,,Citrus,9.0,,,,,,,1.0,,,,,,,,,,,32.0,57,,1 to 97,25.0,28.0,16.0,,,,132.0,0.0,77.0,,,,124.0,51.0,1.0,5.0,60.0,62.0,11.0,133.0,FL,0.0,113,9,11,,,,,,,,,,,,,,,HistoricalData_March2020,03_26_20,2020-03-26,US,2,Florida,Citrus County,12017,3196,2.654,29
,1.0,,,9.0,,19.0,,29.0,,43.0,,36.0,6.0,,27.0,,16.0,,5.0,0.0,,,19.0,57.0,,12 to 94,0.0,,,1.0,,2.0,,0.0,,3.0,,4.0,1.0,,4.0,,3.0,,1.0,0.0,19.0,,,,7.0,5.0,7.0,,,,,,,,,,7.0,2.0,10.0,,,0.0,,,,,,,,,,,,,Clay,10.0,,,,,,,4.0,,,,,,,,,,,22.0,51,,1 to 97,34.0,19.0,24.0,,,,190.0,0.0,108.0,,,,180.0,82.0,1.0,1.0,55.0,123.0,13.0,191.0,FL,0.0,161,11,19,,,,,,,,,,,,,,,HistoricalData_March2020,03_26_20,2020-03-26,US,2,Florida,Clay County,12019,9429,4.046,36
,4.0,,,42.0,,79.0,,68.0,,101.0,,121.0,7.0,,125.0,,111.0,,46.0,0.0,,,21.0,57.0,,17 to 93,0.0,,,5.0,,10.0,,3.0,,10.0,,12.0,0.0,,5.0,,17.0,,3.0,0.0,55.0,,,,22.0,29.0,14.0,,,,,,,,,,42.0,15.0,8.0,,,0.0,,,,,,,,,,,,,Collier,11.0,,,,,,,0.0,,,,,,,,,,,47.0,57,,0 to 94,95.0,36.0,32.0,,,,669.0,0.0,409.0,,,,658.0,286.0,35.0,9.0,136.0,521.0,47.0,704.0,FL,0.0,593,46,65,,,,,,,,,,,,,,,HistoricalData_March2020,03_26_20,2020-03-26,US,2,Florida,Collier County,12021,5963,2.4419999999999997,32
